Verse ID,Chapter,Verse,Short English Translation,Ethical AI Logic Tag,AI System Application,Symbolic Conscience Mapping,Ethical Trait
6.5,6,5,"Let a man lift himself by his own Self alone, and let him not  lower himself; for, this Self alone is the friend of oneself, and this  Self is the enemy of oneself.",,,,
6.6,6,6,"The Self is the friend of the self for him who has conquered  himself by the Self, but to the unconquered self, the Self stands  in the position of an enemy like the (external) foe.",,,,
6.7,6,7,"The Supreme Self of him who is self-controlled and peaceful,  is balanced in cold and heat, pleasure and pain, as also in  honour and dishonour.",,,,
6.8,6,8,"The YOGI who is satisfied with knowledge and wisdom, who  remains unshaken, who has conquered the senses, to whom a  lump of earth, a stone and gold are the same, is said to be  harmonised (i.",,,,
6.9,6,9,"He who is of the same mind to the good-hearted, friends,  enemies, the indifferent, the neutral, the hateful, relatives, the  righteous and the unrighteous, he excels.",,,,
6.10,6,10,"Let the YOGI try constantly to keep the mind steady,  remaining in solitude, alone, with the mind and body controlled,  free from hope and greed.",,,,
6.11,6,11,"Having, in a clean spot, established a firm seat of his own,  neither too high nor too low, made of a cloth, a skin and  KUSHA -grass, one over the other, .",,,,
6.12,6,12,"There, having made the mind one-pointed, with the actions  of the mind and the senses controlled, let him, seated on the seat,  practise YOGA, for the purification of the self.",,,,
6.13,6,13,"Let him firmly hold his body, head and neck erect and still,  gazing at the tip of his nose, without looking around.",,,,
6.14,6,14,"Serene-minded,  fearless,  firm  in  the  vow  of  BRAHMACHARYA, having controlled the mind, thinking on  Me and balanced, let him sit, having Me as the Supreme Goal.",,,,
6.15,6,15,"Thus, always keeping the mind balanced, the YOGI, with  his mind controlled, attains to the Peace abiding in Me, which  culminates in total liberation (NIRVANA or MOKSHA) .",,,,
6.16,6,16,"Verily, YOGA is not possible for him who eats too much,  nor for him who does not eat at all; nor for him who sleeps too  much, nor for him who is (always) awake, O Arjuna.",,,,
6.17,6,17,"YOGA becomes the destroyer of pain for him who is  moderate in eating and recreation, who is moderate in his  exertion during his actions, who is moderate in sleep and  wakefulness.",,,,
6.18,6,18,"When the perfectly controlled mind rests in the Self only,  free from longing for all (objects of) desire, then it is said: ""he is  united"" (YUKTAH) .",,,,
6.19,6,19,""" As a lamp placed in a windless place does not flicker"" --- is  a simile used to describe the YOGI of controlled-mind,  practising YOGA of the Self (or absorbed in th e YOGA -of- the-Self) .",,,,
6.20,6,20,"When the mind, restrained by the practice of YOGA, attains  quietude and when seeing the Self by the self, he is satisfied in  his own Self;",,,,
6.21,6,21,When he (the YOGI ) feels that Infinite bliss --- which can  be grasped by the (pure) intellect and which transcends the  senses --- wherein established he never moves from the Reality;,,,,
6.22,6,22,"Which, having obtained, he thinks there is no other gain  superior to it; wherein established, he is not moved even by  heavy sorrow.",,,,
6.23,6,23,Let it be known: the severance from the union-with-pain is  YOGA.,,,,
6.24,6,24,"Abandoning  without  reserve  all  desires  born  of  SANKALPA, and completely restraining the whole group of  senses by the mind from all sides.",,,,
6.25,6,25,"Little by little, let him attain quietude by his intellect, held  firm; having made the mind established in the Self, let him not  think of anything.",,,,
6.26,6,26,"From whatever cause the restless and the unsteady mind  wanders away, from that let him restrain it, and bring it back  under the control of the Self alone.",,,,
6.27,6,27,"Supreme Bliss verily comes to this YOGI, whose mind is  quite peaceful, whose passion is quietened, who is free from sin,  and who has become BRAHMAN.",,,,
6.28,6,28,"The YOGI engaging the mind thus (in the practice of  YOGA ) , freed from sins, easily enjoys the Infinite Bliss of  'BRAHMAN -contact.",,,,
6.29,6,29,"With the mind harmonised by YOGA he sees the Self  abiding in all beings, and all beings in the Self; he sees the same  everywhere.",,,,
6.30,6,30,"He who sees Me everywhere, and sees everything in Me, he  never gets separated from Me, nor do I get separated from him.",,,,
6.31,6,31,"He who, being established in unity, worships Me, dwelling  in all beings, that YOGI abides in Me, whatever be his mode of  living.",,,,
6.32,6,32,"He who, through the likeness (sameness) of the Self, O  Arjuna, sees equality everywhere, be it pleasure or pain, he is  regarded as the highest YOGI.",,,,
6.34,6,34,"The mind verily is, O Krishna, restless, turbulent, strong  and unyielding; I deem it quite as difficult to control as the  wind.",,,,
6.38,6,38,"Fallen from both, does he not, O mighty-armed, perish like a  rent cloud, supportless and deluded in the path of  BRAHMAN?   A sincere wayfarer, faithfully treading the path of self- control to rediscover the Self, may get lost, if death were  to rob him on his way, or for want of complete self-control  he were to fall from Yoga.",,,,
6.39,6,39,"This doubt of mine, O Krishna, please dispel completely;  because it is not possible for any one but You to dispel this  doubt.",,,,
6.42,6,42,"Or, he is even born in the family of the wise YOGIS; verily,  a birth like this is very difficult to obtain in this world.",,,,
6.43,6,43,"There he comes to be united with the knowledge acquired in  his former body and strives more than before for Perfection, O  son of the Kurus.",,,,
6.44,6,44,By that very former practice he is borne on inspite of himself.,,,,
6.45,6,45,"But the YOGI, who strives with assiduity, purified from  sins and perfected (gradually) through many births, then attains  the highest Goal.",,,,
6.46,6,46,"The YOGI is thought to be superior to the ascetics, and even  superior to men-of-knowledge (mere scholars) ; he is also  superior to men-of-action; therefore (you strive to) be a YOGI,  O Arjuna.",,,,
7.2,7,2,"I shall declare to thee in full this knowledge combined with  realisation, which being known, nothing more here remains to  be known.",,,,
7.3,7,3,"Among thousands of men, one perchance strives, for  perfection; even among those successful strivers, only one  perchance knows Me in essence.",,,,
7.4,7,4,"Earth, water, fire, air, ether, mind, intellect, egoism --- these  are My eight-fold PRAKRITI.",,,,
7.5,7,5,"This is the ""lower"" PRAKRITI; different from it, know thou,  O mighty-armed, My ""Higher' ' PRAKRITI , the very Life- element, by which this world is upheld.",,,,
7.6,7,6,"Know that these (two PRAKRITIS ) , are the womb of all  beings.",,,,
7.7,7,7,"There is nothing whatsoever higher than Me, O Dhananjaya.",,,,
7.8,7,8,"I am the sapidity in water, O son of Kunti, I am the light in  the moon and the sun; I am the syllable OM in all the VEDAS,  sound in ether, and virility in men;",,,,
7.9,7,9,"I am the sweet fragrance in earth and the brilliance in fire, the  life in all beings, and I am austerity in the austere.",,,,
7.10,7,10,"Know Me, O Partha, as the eternal seed of all beings; I am  the intelligence of the intelligent.",,,,
7.11,7,11,"Of the strong, I am the strength --- devoid of desire and  attachment, and in (all) beings, I am the desire --- unopposed to  DHARMA, O best among the Bharatas.",,,,
7.12,7,12,"Whatever beings (and objects) that are pure, active and  inert, know them to proceed from Me; yet, I am not in them,  they are in Me.",,,,
7.13,7,13,Deluded by these natures (states or things) composed of the  three GUNAS (of PRAKRITI ) all the world knows Me not as  Immutable and distinct from them.,,,,
7.14,7,14,"Verily, this divine illusion of Mine, made up of GUNAS  (caused by the qualities) is difficult to cross over; those who take  refuge in Me, they alone cross over this illusion.",,,,
7.16,7,16,"Four kinds of virtuous men worship Me, O Arjuna, the  dissatisfied, the seeker of (systematised) knowledge, the seeker of  wealth, and the wise, O best among the Bharatas.",,,,
7.17,7,17,"Of them the wise, ever steadfast and devoted to the One,  excels; for, I am exceedingly dear to the wise, and he is dear to  Me.",,,,
7.18,7,18,"Noble indeed are all these, but the wise man, I deem, as My  very Self; for, steadfast in mind he is established in Me alone as  the Supreme Goal.",,,,
7.19,7,19,"At the end of many births the wise man comes to Me,  realising that all this is Vasudeva (the innermost Self) ; such a  great soul (MAHATMA) is very hard to find.",,,,
7.20,7,20,"Those whose wisdom has been looted away by this or that  desire, go to other gods, following this or that rite, led by their  own nature.",,,,
7.21,7,21,Whatsoever form any devotee desires to worship with faith -- - that (same) faith of his I make (firm and) unflinching.,,,,
7.22,7,22,"Endued with that faith, he engages in the worship of that  'DEVATA' and from it he obtains his desire-fulfilments; all  these being ordained, indeed, by Me (alone) .",,,,
7.23,7,23,"Verily the ""fruit"" that accrues to those men of little- intelligence is finite.",,,,
7.24,7,24,"The foolish think of Me, the Unmanifest, as having come to  manifestation, not knowing My higher, immutable and peerless  nature.",,,,
7.25,7,25,I am not manifest to all (in My Real Nature) veiled by  Divine- 'MAYA.,,,,
7.26,7,26,"I know, O Arjuna, the beings of the past, and present and  the future, but no one knows Me.",,,,
7.27,7,27,"By the delusion of the pairs-of-opposites arising from desire  and aversion, O Bharata, all beings are subject to delusion at  birth, O Parantapa (scorcher of foes) .",,,,
7.28,7,28,"But those men of virtuous deeds whose sins have come to an  end, who are freed from the delusion of the pairs-of-opposites  and steadfast in vows, worship Me.",,,,
7.29,7,29,"Those who strive for liberation from old age and death,  taking refuge in Me --- They realise in full that BRAHMAN,  the whole knowledge of the Self and all action.",,,,
7.47,7,47,"And among all YOGIS, he who, full of faith, with his inner- self merged in Me, worships Me, is, according to Me, the most  devout.",,,,
8.2,8,2,"Who, and how, is ADHIYAJNA here in this body, O  destroyer of Madhu? And how, at the time of death, are you to  be known by the self-controlled?   The new technical terms, used all of a sudden in the last  two stanzas of the previous chapter (the Essential Being,  the Essential Deity, the Essential Sacrifice etc.",,,,
8.4,8,4,"ADHIBHUTA (or elements) constitutes My perishable  nature,  and  the  Indweller  (or  the  essence)  is  the  ADHIDAIVATA; I alone am the ADHIYAJNA here, in this  body, O best of the embodied.",,,,
8.5,8,5,"And whosoever, leaving the body, goes forth remembering Me  alone, at the time of his death, he attains My being; there is no  doubt about this.",,,,
8.6,8,6,"Whosoever, at the end, leaves the body, thinking of any being,  to that being only he goes, O Kaunteya (O son of Kunti) ,  because of his constant thought of that being.",,,,
8.7,8,7,"Therefore, at all times, remember Me, and fight, with mind  and intellect fixed (or absorbed) in Me; you shall doubtless come  to Me alone.",,,,
8.8,8,8,"With the mind not moving towards any other thing, made  steadfast by the method of habitual meditation, and constantly   Holy Geeta by Swami Chinmayananda  573    meditating on the Supreme PURUSHA, the Resplendent, O  Partha, he goes (to Him) .",,,,
8.9,8,9,"Whosoever, meditates upon the Omniscient, the Ancient, the  Ruler (of the whole world) , minuter than the atom, the  Supporter of all, of Form inconceivable, Effulgent like the Sun  and beyond the darkness (of ignorance) .",,,,
8.10,8,10,"At the time of death, with an unshaken mind full of  devotion, by the power of 'YOGA' fixing the whole 'PRANA'  (breath) between the two eyebrows, he (the seeker) reaches the  Supreme Resplendent 'PURUSHA.",,,,
8.11,8,11,"That which is declared Imperishable by the VEDA -knowers;  That into which, the self-controlled and desire-freed enter; That   Holy Geeta by Swami Chinmayananda    586    desiring which BRAHMCHARYA is practised --- That Goal I  will declare to thee in brief.",,,,
8.12,8,12,"Having closed all the gates, having confined the mind in the  heart, having fixed the life-breath in the ""head, "" engaged in the  practice of concentration,",,,,
8.13,8,13,"Uttering the one-syllabled 'OM' --- the (symbol of)  BRAHMAN --- and remembering Me, he who departs, leaving  the body, attains the Supreme Goal.",,,,
8.14,8,14,"I am easily attainable by that ever-steadfast YOGI who  constantly remembers Me daily, not thinking of anything else,  O Partha.",,,,
8.15,8,15,"Having attained Me, these MAHATMAS (great souls) do  not again take birth, which is the house of pain and is non- eternal, they having reached the Highest Perfection ,  MOKSHA.",,,,
8.16,8,16,"Worlds upto the ""world-of -BRAHMAJI"" are subject to  rebirth, O Arjuna; but he who reaches Me, O Kaunteya, has no  birth.",,,,
8.17,8,17,"Those people who know (the length of) the day- of- BRAHMA which ends in a thousand YUGAS (aeons) , and the  night which (also) ends in a thousand YUGAS (aeons) , they  know day-and-night.",,,,
8.18,8,18,"From the unmanifested all the manifested proceed at the  coming of the ""day"" ; at the coming of ""night"" they dissolve  verily in that alone which is called the unmanifest.",,,,
8.19,8,19,"This same multiple of beings are being born again and again,  and are dissolved (into the unmanifest) ; helplessly, O Partha, at  the coming of ""night, "" and they come forth again at the coming  of ""day.",,,,
8.20,8,20,"But verily there exists, higher than that unmanifest  (AVYAKTA) , another Unmanifested, which is Eternal, which  is not destroyed when all beings are destroyed.",,,,
8.21,8,21,"That which is called the Unmanifest and the Imperishable,  that, they say is the Highest Goal (path) .",,,,
8.22,8,22,"That Highest 'PURUSHA' , O Partha, is attainable by  unswerving devotion to Him alone, within whom all beings  dwell, by whom all this is pervaded.",,,,
8.23,8,23,"Now at what time (path) departing, YOGINS go, never to  return, as also to return, that time (path) , I will tell you, O  Chief of Bharatas.",,,,
8.24,8,24,"Fire, light, day-time, the bright fortnight, the six months of  the northern solstice; following this path, men who know  BRAHMAN go to BRAHMAN.",,,,
8.25,8,25,"Smoke, night-time, the dark fortnight, also six months of the  southern solstice, attaining by these to the Moon, the lunar  light, the 'YOGI' returns.",,,,
8.26,8,26,"The Path of Light and the Path of Darkness available for the  world are verily thought to be both eternal; by the one, the ""Path  of Light, "" a man goes to return not; by the other, the ""Path of  Darkness, "" he returns again.",,,,
8.27,8,27,"Knowing these paths, O Partha, no YOGIN is deluded;  therefore, at all times be steadfast in YOGA , O Arjuna.",,,,
8.30,8,30,"Those who know Me with the ADHIBHUTA (pertaining to  elements; the world-of-objects) , ADHIDAIVA (pertaining to  the gods; the sense-organs) and the ADHIYAJNA (pertaining  to the sacrifice; all perceptions) , even at the time of death,  steadfast in mind, know Me.",,,,
9.2,9,2,"Royal Science, Royal Secret, the supreme purifier is this,  realisable by direct intuitive knowledge, according to the  DHARMA, very easy to perform, imperishable.",,,,
9.3,9,3,"Persons without faith in this DHARMA (the Divine Self) ,  O Parantapa, without attaining Me, return to the path of  rebirth, fraught with death.",,,,
9.4,9,4,"All this world is pervaded by Me in My Unmanifest form  (aspect) ; all beings exist in Me, but I do not dwell in them.",,,,
9.5,9,5,"Nor do beings exist (in reality) in Me --- behold My Divine  YOGA supporting all beings, but not dwelling in them, am I  My Self, the 'efficient-cause' of all beings.",,,,
9.6,9,6,"As the mighty wind, moving everywhere, rests always in  space (the AKASHA ) , even so, know you, all beings rest in  Me.",,,,
9.7,9,7,"All beings, O Kaunteya (O Son of Kunti) , go into My  PRAKRITI (nature) at the end of a KALPA; I send them forth  again at the beginning of (the next) KALPA.",,,,
9.8,9,8,"Animating My PRAKRITI, I, again and again send forth all  this helpless multitude of beings, by the force of nature  (PRAKRITI) .",,,,
9.9,9,9,"Sitting like one indifferent, and unattached to these acts,  Dhananjaya, these acts do not bind Me.",,,,
9.10,9,10,"Under Me as her Supervisor, PRAKRITI (nature) produces  the moving and the unmoving; because of this, O Kaunteya, the  world revolves.",,,,
9.11,9,11,Fools disregard Me when I dwell in human form; they know  not My Higher being as the Great Lord of all beings.,,,,
9.12,9,12,"Of vain hopes, of vain actions, of vain knowledge, and  senseless, they verily are possessed of the delusive nature of  RAKSHASAS and ASURAS.",,,,
9.13,9,13,"But the MAHATMAS (great-souls) O Partha, partaking of  My divine nature, worship Me with a single mind (with a mind  devoted to nothing else) , knowing Me as the Imperishable  Source of all beings.",,,,
9.14,9,14,"Always glorifying Me, striving, firm in vows, prostrating  before Me, and always steadfast, they worshipMe with devotion.",,,,
9.15,9,15,"Others also, offering the ""Wisdom-sacrifice"" worship Me,  regarding Me as One, as distinct, as manifold --- Me, who in all  forms, faces everywhere.",,,,
9.16,9,16,"I am the KRATU; I am the sacrifice; I am the offering (food)  to PITRIS (or ancestors) ; I am the medicinal herb, and all  plants; I am the MANTRA I am also the clarified butter; I am  the fire; I am the oblation.",,,,
9.17,9,17,"I am the Father of this world, the Mother, the supporter and  the grandsire; the (one) Thing to be known, the Purifier, (the  syllable) OM, and also the RIK, the SAMA and the YAJUH  also.",,,,
9.18,9,18,"I am the Goal, the Supporter, the Lord, the Witness, the  Abode, the Shelter, the Friend, the Origin, the Dissolution, the  Foundation, the Treasure-house and the Seed Imperishable.",,,,
9.19,9,19,"(As Sun) I give heat; I withhold and send forth the rain; I  am Immortality and also death, both Existence and Non- existence, O Arjuna.",,,,
9.20,9,20,"The Knowers of the three VEDAS, the drinkers of SOMA ,  purified from sin, worshipping Me by sacrifices, pray for the  way to heaven; they reach the holy world of the Lord-of-the-gods  and enjoy in heaven the Divine pleasures of the gods.",,,,
9.21,9,21,"They, having enjoyed the vast heaven-world, when their  merits are exhausted, enter the world-of-the-mortals; thus  abiding by the injunctions of the three (VEDAS) , desiring  (objects of) desires, they attain to the state of ""going-and- returning"" (SAMSARA) .",,,,
9.22,9,22,"To those men who worship Me alone, thinking of no other, to  those ever self-controlled, I secure for them that which is not  already possessed (YOGA) by them, and preserve for them what  they already possess (KSHEMA) .",,,,
9.23,9,23,"Even those devotees, who, endowed with faith worship other  gods, worship Me alone, O son of Kunti, (but) by the wrong  method.",,,,
9.24,9,24,"(For) I alone am the enjoyer in and the Lord of all sacrifices;  but they do not know Me in Essence, and hence they fall (return  to this mortal world) .",,,,
9.25,9,25,The worshippers of the DEVAS or gods go to the DEVAS;  to the PITRIS or ancestors go the ancestor-worshippers; to the  BHUTAS or the elements go worshippers of the BHUTAS; but  My worshippers come unto Me.,,,,
9.26,9,26,"Whoever offers Me with devotion a leaf, a flower, a fruit,  water, that I accept, offered by the pure-minded with devotion.",,,,
9.27,9,27,"Whatever you do, whatever you eat, whatever you offer in  sacrifice, whatever you give in charity, whatever you practise as  austerity, O Kaunteya, do it as an offering to Me.",,,,
9.28,9,28,"Thus shall you be freed from the bonds-of-actions yielding  good and evil ""fruits"" ; with the mind steadfast in the YOGA of  renunciation, and liberated, you shall come unto Me.",,,,
9.29,9,29,"The same am I to all beings, to Me there is none hateful nor  dear; but those who worship Me with devotion, are in Me and I  am also in them.",,,,
9.30,9,30,"Even if the most sinful worships Me, with devotion to none  else, (or with single-pointedness) , he too should indeed be  regarded as 'righteous, ' for he has rightly resolved.",,,,
9.31,9,31,"Soon he becomes righteous and attains Eternal Peace, O  Kaunteya, know for certain that My devotee is never destroyed.",,,,
9.32,9,32,"For, taking refuge in Me, they also, who O Partha, may be of  a ""sinful birth"" --- WOMEN, VAISHYAS as well as  SHUDRAS --- even they attain the Supreme Goal.",,,,
9.33,9,33,"How much more (easily) then the holy BRAHMINS, and  devoted Royal saints (attain the goal) .",,,,
10.2,10,2,"Neither the hosts of heaven, nor great RISHIS know My  origin; for, in every way, I am the source of all the DEVAS and  the RISHIS.",,,,
10.3,10,3,"He who amongst the mortals, knows Me as unborn and  beginningless, as the great Lord of the worlds, is undeluded and  is liberated from all sins.",,,,
10.4,10,4,"Intellect, wisdom, non-delusion, forgiveness, truth, self- restraint, calmness, happiness, pain, birth or death, fear and also  fearlessness, .",,,,
10.5,10,5,"Non-injury, equanimity, contentment, austerity, beneficence,  fame, infamy --- all these different kinds of ""qualities-of-beings""  arise from Me alone.",,,,
10.6,10,6,"The seven great RISHIS, the ancient four and also the  MANUS, possessed of powers like Me, were born of (My) mind;  from them are these creatures in the world (originated and  sustained) .",,,,
10.7,10,7,"He, who in truth knows these manifold manifestations of My  being (Macrocosm) , and (this) YOGA -power of Mine  (Microcosm) , becomes established in the ""tremorless -YOGA ""  ; there is no doubt about it.",,,,
10.8,10,8,"I am the Source of All; from Me everything evolves;  understanding thus, the ""wise, "" endowed with 'loving  consciousness' worship Me.",,,,
10.9,10,9,"With their minds wholly resting in Me, with their senses  absorbed in Me, enlightening one another, and ever speaking of  Me, they are satisfied and delighted.",,,,
10.10,10,10,"To the ever-steadfast, worshipping Me with love, I give the  ""BUDDHI YOGA, "" by which they come to Me.",,,,
10.11,10,11,"Out of mere compassion for them, I, dwelling within their  hearts, destroy the darkness born of ignorance by the luminous  Lamp-of-Knowledge.",,,,
10.13,10,13,"All the RISHIS have thus declared You, as also the DEVA- RISHI Narada, so also Asita, Devala and Vyasa; and now the  same You Yourself say to me.",,,,
10.14,10,14,"I believe all this that You say to me as true, O Keshava;  verily, O Blessed Lord, neither the DEVAS nor the DANAVAS  know Your manifestation (identity) .",,,,
10.15,10,15,"Verily, You Yourself know Yourself by Yourself, O  PURUSHOTTAMA (Supreme PURUSHA) , O Source of  beings, O Lord of beings, O God of gods, O Ruler of the world.",,,,
10.16,10,16,"You should indeed, without reserve, tell me of Your Divine  glories by which You exist pervading all these worlds.",,,,
10.17,10,17,"How shall I, ever-meditating, know You, O YOGIN? In  what aspects or things, O Blessed Lord, are You to be thought of  by me?   HOW AM I TO MEDITATE UPON THEE, SO THAT I  MAY COME TO KNOW THEE? --- The goal of a seeker is  to KNOW the Truth in his own personal experience, while  he is in an intimate identification with It.",,,,
10.18,10,18,"Tell me again, in detail, O Janardana, of your YOGA - power and Immanent glory; for I do not feel satisfied by hearing  your (life-giving and so) nectar-like speech.",,,,
10.20,10,20,"I am the Self, O Gudakesha, seated in the hearts of all beings;  I am the Beginning, the Middle and also the End of all beings.",,,,
10.21,10,21,"Among the (twelve) ADITYAS I am Vishnu; among  luminaries, the radiant Sun; I am Marichi among the  MARUTS; among asterisms, the moon am I.",,,,
10.22,10,22,"Among the VEDAS, I am the SAMA-VEDA; I am  VASAVA among the gods; among the senses I am the mind;  and I am the intelligence among living beings.",,,,
10.23,10,23,And among the RUDRAS I am Shankara; among the  YAKSHAS and RAKSHASAS I am the Lord of wealth  (KUBERA) ; among the VASUS I am PAVAKA (AGNI) ; and  among the mountains I am the MERU.,,,,
10.24,10,24,"And among the household priests, O Partha, know Me to be  the chief, BRIHASPATI; among generals, I am SKANDA;  among lakes, I am the ocean.",,,,
10.25,10,25,"Among the great RISHIS I am Bhrigu; among words I am  the one-syllabled ""OM"" ; among sacrifices I am the sacrifice of  silent repetition (JAPA-YAJNA) ; among immovable things,  the Himalayas.",,,,
10.26,10,26,"Among all trees (I am) the ASHWATTHA -tree; among  Divine RISHIS , Narada ; among GANDHARVAS ,  Chitraratha ; among Perfected ones , the MUNI Kapila .",,,,
10.27,10,27,"Know Me among horses as 'UCCHAHI-SHRAVAS, ' born  of AMRITA; among lordly elephants, the 'AIRAVATA' and  among men, the King.",,,,
10.28,10,28,"Among weapons, I am the 'thunderbolt' ; among cows I am  'KAMADHUK' ; I am 'KANDARPA' , the cause for offspring;  among serpents I am 'VASUKI.",,,,
10.29,10,29,I am 'ANANTA' among NAGAS; I am 'VARUNA'  among water deities; I am 'ARYAMA' among the ancestors;  and I am 'YAMA' among controllers.,,,,
10.30,10,30,"I am 'Prahlada' among DAITYAS, 'Time' among  reckoners, the 'Lord-of-beasts' (Lion) among animals, and  'Vainateya' (Garuda) among birds.",,,,
10.31,10,31,"Among purifiers, I am the 'wind' ; among warriors, I am  'Rama, ' among fishes, I am the 'shark' ; among rivers, I am the  'Ganges.",,,,
10.32,10,32,"Among creations, I am the beginning, the middle and also  the end, O Arjuna; among sciences I am the Science of the Self  and I am the logic in all arguments.",,,,
10.33,10,33,"Among letters I am the letter 'A' ; among all compounds I  am the dual (co-ordinates) ; I am verily, the inexhaustible, or the  everlasting time; I am the (All-faced) dispenser (of fruits of  actions) having faces in all directions.",,,,
10.34,10,34,"And I am all-devouring Death, and the prosperity of those  who are to be prosperous; among the feminine qualities (I am)  fame, prosperity, speech, memory, intelligence, firmness and  forgiveness.",,,,
10.35,10,35,Among hymns also I am the 'BRIHAT-SAMAN' ; among  metres 'GAYATRI' am I; among months I am parts of  December-January (MARGA-SHIRSHA) ; among seasons I  am the 'flowery-spring.,,,,
10.36,10,36,I am the gambling of the fraudulent; I am the splendour of  the splendid; I am victory; I am the industry (in those who are  determined) ; I am the goodness in  the good.,,,,
10.37,10,37,"Among the VRISHNIS I am 'VAASUDEVA' ; among the  PANDAVAS, (I am) 'DHANANJAYA' ; also among the  MUNIS I am 'VYASA' ; and among the poets I am 'USHANA,  ' the great Seer.",,,,
10.38,10,38,"Among punishers I am the 'Sceptre' ; among those who seek  victory, I am 'Statesmanship' ; and also among secrets, I am  'Silence' ; and I am the 'Knowledge' among knowers.",,,,
10.39,10,39,"And whatsoever is the seed of all beings, that also am I, O  Arjuna; there is no being, whether moving, or unmoving, that  can exist without Me.",,,,
10.40,10,40,"There is no end to My Divine Glories, O Parantapa; but,  this is but a brief statement by Me of the particulars of My  Divine Glories.",,,,
10.41,10,41,"Whatever it is that is glorious, prosperous or powerful in  any being, know that to be a manifestation of a part of My  splendour.",,,,
11.2,11,2,"The origin and destruction of beings verily, have been heard  by me in detail from You, O Lotus-eyed Krishna, and also Your  inexhaustible greatness.",,,,
11.3,11,3,"(Now) O Supreme Lord! As you have thus described  Yourself, I wish to see (actually) Your Form Divine, O  PURUSHOTTAMA.",,,,
11.4,11,4,"If you, O Lord, think it possible for me to see It, do You  please, then, O Lord of YOGAS, show me Your Imperishable  Self-form.",,,,
11.6,11,6,"Behold the ADITYAS, the VASUS, the RUDRAS, the (two)  ASHWINS and also the MARUTS; behold many wonders  never seen before, O Bharata.",,,,
11.7,11,7,"Now behold, O Gudakesha, in this Body, that the whole  universe centres in One --- including, the moving and the  unmoving --- and whatever else you desire to see.",,,,
11.8,11,8,But You are not able to behold Me with these Your own eyes;  I give You the divine-eye; behold My lordly YOGA.,,,,
11.10,11,10,"With numerous mouths and eyes, with numerous wonderful  sights, with numerous divine ornaments, with numerous divine  weapons uplifted (such a form He showed).",,,,
11.11,11,11,"Wearing divine garlands (necklaces) and apparel, anointed  with divine unguents, the All-wonderful, Resplendent, Endless,  facing all sides.",,,,
11.12,11,12,"If the splendour of a thousand Suns was to blaze all at once  (simultaneously) in the sky, that would be like the splendour of  that Mighty Being (great soul).",,,,
11.13,11,13,"There, in the body of the God of gods, the Pandava (Son of  Pandu) then saw the whole Universe resting in one, with all its  infinite parts.",,,,
11.14,11,14,"Then, Dhananjaya, filled with wonder, with his hair  standing on end, bowed down his head to the God and spoke  with joined palms.",,,,
11.16,11,16,"I see Thee of boundless form on every side, with manifold  arms, stomachs, mouths and eyes; neither the end, nor the  middle, nor also the beginning do I see; O, Lord of the Universe,  O, Cosmic-Form.",,,,
11.17,11,17,"I see Thee with Crown, Club, and Discus; a mass of radiance  shining everywhere, very hard to look at, all round blazing like  burning fire and Sun, and incomprehensible.",,,,
11.18,11,18,"You are the Imperishable, the Supreme Being worthy to be  known.",,,,
11.19,11,19,"I see You without beginning, middle, or end, infinite in  power, of endless arms, the sun and moon being Your eyes, the  burning fire Your mouth, heating the whole universe with Your  radiance.",,,,
11.20,11,20,"This space between earth and the heavens and all the  quarters is filled by You alone; having seen this, Your wonderful  and terrible form, the three worlds are trembling with fear, O  great-souled Being.",,,,
11.21,11,21,"Verily, into You enter these hosts of DEVAS; some extol  You in fear with joined palms; ""May it be well"" thus saying,  bands of great RISHIS and SIDDHAS praise You with hymns  sublime.",,,,
11.22,11,22,"THE RUDRAS, ADITYAS, VASUS, SADHYAS,  VISHWE-DEVAS, THE TWO ASHWINS, MARUTS,  USHMAPAS  AND  HOSTS  OF  GANDHARVAS,  YAKSHAS, ASURAS AND SIDDHAS --- they are all looking  at you, all quite astonished.",,,,
11.23,11,23,"Having seen Your immeasurable Form, with many mouths  and eyes, O Mighty-armed, with many arms, thighs, and feet,  with many stomachs and fearsome with many tusks, the worlds  are terrified and so too am I.",,,,
11.24,11,24,"On seeing you, with Your Form touching the sky, flaming  in many colours, with mouths wide open, with large fiery eyes, I  am terrified at heart, and I find neither courage, nor peace, O  Vishnu!   The uncommon vision, ""MARVELLOUS AND AWFUL,""  experienced by Arjuna, was not a localised form on a six- footed Lord Krishna.",,,,
11.25,11,25,"Having seen your mouths fearsome with tusks (blazing) like  PRALAYA fires, I know not the four quarters, nor do I find  peace; be gracious, O Lord of the DEVAS, O Abode of the  Universe.",,,,
11.26,11,26,"All the sons of Dhritarashtra with hosts of kings of the earth,  Bhishma, Drona and the son of a charioteer, Karna, with the  warrior chieftains of ours;",,,,
11.27,11,27,"Into Your mouths, with terrible teeth, and fearful to behold,  they precipitately enter.",,,,
11.28,11,28,"Verily, as many torrents of rivers flow towards the ocean, so  these heroes in the world of men enter Your flaming mouths.",,,,
11.30,11,30,"Devouring all worlds on every side with Your flaming  mouths, You are licking (in enjoyment).",,,,
11.31,11,31,"Tell me, who You are, so fierce in form? Salutations to You,  O God Supreme; have mercy.",,,,
11.33,11,33,"Therefore, stand up, and obtain fame.",,,,
